remark,"CSV-Import-Export"
remark,"Date = Thu Sep 23 15:39:16 2021"
remark,"Version = RSLogix 5000 v13.04"
remark,"Owner = Rodney Howard"
remark,"Company = BIS Cleanaway Limited"
0.2
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM05","********************************************************************************$NManual  mode$N********************************************************************************","OTE(A5_1_1VBCM05.MM)","2"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM05","********************************************************************************$NFault signals$N********************************************************************************$N","OTE(A5_1_1VBCM05.FLTSIG0)","6"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM05","********************************************************************************$Nlimit switches$N********************************************************************************","OTE(A5_1_1VBCM05.LS1)","19"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM05","********************************************************************************$Nmove parameters$N********************************************************************************","MOV(PD_DU_Time_3,A5_1_1VBCM05.T_DU.PRE)","21"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM05","********************************************************************************$Ncall motor routine$N********************************************************************************","JSR(zzVNC,1,A5_1_1VBCM05,A5_1_1VBCM05,VDIC.A5_1_1VBCM05,FDIC.A5_1_1VBCM05)","22"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM05","********************************************************************************$N OUTPUT SIGNALS$N********************************************************************************","OTL(F_HORN)","23"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM06","********************************************************************************$NINPUT DATA : $N$Nautomatic mode$N********************************************************************************","OTE(A5_1_1VBCM06.AM)","0"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM06","********************************************************************************$NManual  mode$N********************************************************************************","OTE(A5_1_1VBCM06.MM)","2"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM06","********************************************************************************$NFault signals$N********************************************************************************$N","OTE(A5_1_1VBCM06.FLTSIG0)","6"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM06","********************************************************************************$Nlimit switches$N********************************************************************************","OTE(A5_1_1VBCM06.LS1)","19"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM06","********************************************************************************$Nmove parameters$N********************************************************************************","MOV(PD_DU_Time_3,A5_1_1VBCM06.T_DU.PRE)","21"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM06","********************************************************************************$Ncall motor routine$N********************************************************************************","JSR(zzVNC,1,A5_1_1VBCM06,A5_1_1VBCM06,VDIC.A5_1_1VBCM06,FDIC.A5_1_1VBCM06)","22"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM06","********************************************************************************$N OUTPUT SIGNALS$N********************************************************************************","OTL(F_HORN)","23"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM15","********************************************************************************$NINPUT DATA : $N$Nautomatic mode$N********************************************************************************","OTE(A5_1_1VBCM15.AM)","0"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM15","********************************************************************************$NManual  mode$N********************************************************************************","OTE(A5_1_1VBCM15.MM)","2"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM15","********************************************************************************$NFault signals$N********************************************************************************$N","OTE(A5_1_1VBCM15.FLTSIG0)","6"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM15","********************************************************************************$Nlimit switches$N********************************************************************************","OTE(A5_1_1VBCM15.LS1)","19"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM15","********************************************************************************$Nmove parameters$N********************************************************************************","MOV(PD_DU_Time_3,A5_1_1VBCM15.T_DU.PRE)","21"
RCOMMENT,"MainProgram","zIC_A5_1_1VBCM15","********************************************************************************$Ncall motor routine$N********************************************************************************","JSR(zzVNO,1,A5_1_1VBCM15,A5_1_1VBCM15,VDIC.A5_1_1VBCM15,FDIC.A5_1_1VBCM15)","22"
